timestamp,asset,open,high,low,close,volume
2026-08-10 11:16:00,ALFA,124.969484,125.079664,124.961527,124.986491,4603
2026-08-10 11:17:00,ALFA,124.986491,125.028328,124.974814,125.004053,4564
2026-08-10 11:18:00,ALFA,125.004053,125.143738,124.917312,125.131111,2450
2026-08-10 11:19:00,ALFA,125.131111,125.183369,124.97619,125.000018,2164
2026-08-10 11:20:00,ALFA,125.000018,125.062172,124.925329,124.966509,2800
2026-08-10 11:21:00,ALFA,124.966509,125.03777,124.947753,124.951775,4713
2026-08-10 11:22:00,ALFA,124.951775,124.982993,124.860337,124.870304,1889
2026-08-10 11:23:00,ALFA,124.870304,124.970085,124.771079,124.936106,3507
2026-08-10 11:24:00,ALFA,124.936106,125.262722,124.903907,125.174494,1695
2026-08-10 11:25:00,ALFA,125.174494,125.179304,125.133681,125.158495,2774
2026-08-10 11:26:00,ALFA,125.158495,125.219233,125.092866,125.113427,912
2026-08-10 11:27:00,ALFA,125.113427,125.129428,125.026258,125.11588,1279
2026-08-10 11:28:00,ALFA,125.11588,125.135736,125.064737,125.117874,1269
2026-08-10 11:29:00,ALFA,125.117874,125.215013,125.035886,125.122949,1530
2026-08-10 11:30:00,ALFA,125.122949,125.16688,125.046454,125.097878,4982
2026-08-10 11:31:00,ALFA,125.097878,125.190599,125.068627,125.175397,1885
2026-08-10 11:32:00,ALFA,125.175397,125.281554,125.098515,125.210947,1667
2026-08-10 11:33:00,ALFA,125.210947,125.436948,125.173185,125.344166,281
2026-08-10 11:34:00,ALFA,125.344166,125.401359,125.266944,125.331079,1288
2026-08-10 11:35:00,ALFA,125.331079,125.648276,125.277306,125.574508,2012
2026-08-10 11:36:00,ALFA,125.574508,125.713963,125.5412,125.649019,1287
2026-08-10 11:37:00,ALFA,125.649019,125.724245,125.487623,125.569312,811
2026-08-10 11:38:00,ALFA,125.569312,125.62973,125.538224,125.544984,3274
2026-08-10 11:39:00,ALFA,125.544984,125.70358,125.470252,125.642034,4719
2026-08-10 11:40:00,ALFA,125.642034,125.734915,125.570246,125.57439,4054
2026-08-10 11:41:00,ALFA,125.57439,125.755951,125.565858,125.735332,4045
2026-08-10 11:42:00,ALFA,125.735332,125.909246,125.699676,125.896096,4457
2026-08-10 11:43:00,ALFA,125.896096,125.962392,125.712079,125.806884,4195
2026-08-10 11:44:00,ALFA,125.806884,125.891281,125.766634,125.81427,3477
2026-08-10 11:45:00,ALFA,125.81427,125.985691,125.742227,125.978623,3400
2026-08-10 11:46:00,ALFA,125.978623,126.066618,125.922478,126.002939,2899
2026-08-10 11:47:00,ALFA,126.002939,126.145066,125.918532,126.076625,214
2026-08-10 11:48:00,ALFA,126.076625,126.222777,126.019069,126.159199,3656
2026-08-10 11:49:00,ALFA,126.159199,126.226233,126.067102,126.175739,3777
2026-08-10 11:50:00,ALFA,126.175739,126.208208,126.137392,126.149542,1814
2026-08-10 11:51:00,ALFA,126.149542,126.162544,126.047665,126.111521,3596
2026-08-10 11:52:00,ALFA,126.111521,126.177349,125.964303,126.046656,2675
2026-08-10 11:53:00,ALFA,126.046656,126.091172,125.934611,125.9993,2931
2026-08-10 11:54:00,ALFA,125.9993,126.194372,125.946209,126.121156,4296
2026-08-10 11:55:00,ALFA,126.121156,126.135739,126.06502,126.070435,2514
2026-08-10 11:56:00,ALFA,126.070435,126.186373,126.022648,126.096793,3522
2026-08-10 11:57:00,ALFA,126.096793,126.118693,126.028995,126.089448,3799
2026-08-10 11:58:00,ALFA,126.089448,126.115569,126.00544,126.078685,509
2026-08-10 11:59:00,ALFA,126.078685,126.17345,125.898585,125.963876,4359
2026-08-10 12:00:00,ALFA,125.963876,125.967365,125.916621,125.966873,1449
2026-08-10 12:01:00,ALFA,125.966873,126.022234,125.781696,125.815291,1425
2026-08-10 12:02:00,ALFA,125.815291,125.95312,125.786317,125.865158,1371
2026-08-10 12:03:00,ALFA,125.865158,126.10605,125.849952,126.014384,4085
2026-08-10 12:04:00,ALFA,126.014384,126.075761,125.899093,125.974605,3268
2026-08-10 12:05:00,ALFA,125.974605,126.066647,125.874651,125.948105,1673
2026-08-10 12:06:00,ALFA,125.948105,126.025867,125.87099,125.959198,838
2026-08-10 12:07:00,ALFA,125.959198,125.994666,125.862749,125.96871,1273
2026-08-10 12:08:00,ALFA,125.96871,126.063544,125.910346,126.013311,3558
2026-08-10 12:09:00,ALFA,126.013311,126.026551,125.885689,125.887626,3985
2026-08-10 12:10:00,ALFA,125.887626,125.983327,125.861768,125.922931,2677
2026-08-10 12:11:00,ALFA,125.922931,125.928598,125.786317,125.880947,1729
2026-08-10 12:12:00,ALFA,125.880947,125.978336,125.813724,125.897594,1073
2026-08-10 12:13:00,ALFA,125.897594,125.911755,125.729652,125.79618,2001
2026-08-10 12:14:00,ALFA,125.79618,125.881797,125.777629,125.817645,1940
2026-08-10 12:15:00,ALFA,125.817645,125.854706,125.739489,125.808729,2466
2026-08-10 12:16:00,ALFA,125.808729,125.927035,125.745575,125.912722,3626
2026-08-10 12:17:00,ALFA,125.912722,126.111153,125.82078,126.025103,3209
2026-08-10 12:18:00,ALFA,126.025103,126.166258,125.995351,126.081836,928
2026-08-10 12:19:00,ALFA,126.081836,126.250222,126.069621,126.21776,3947
2026-08-10 12:20:00,ALFA,126.21776,126.331582,126.195853,126.256836,3824
2026-08-10 12:21:00,ALFA,126.256836,126.317735,126.063708,126.137036,1489
2026-08-10 12:22:00,ALFA,126.137036,126.175394,125.9281,126.012998,2957
2026-08-10 12:23:00,ALFA,126.012998,126.037332,125.889344,125.898667,1551
2026-08-10 12:24:00,ALFA,125.898667,126.025467,125.846278,125.959996,1954
2026-08-10 12:25:00,ALFA,125.959996,126.052287,125.878336,125.982187,3880
2026-08-10 12:26:00,ALFA,125.982187,126.078642,125.771693,125.837942,4068
2026-08-10 12:27:00,ALFA,125.837942,125.921805,125.742349,125.916072,2765
2026-08-10 12:28:00,ALFA,125.916072,125.928981,125.874768,125.879409,3927
2026-08-10 12:29:00,ALFA,125.879409,125.962281,125.776478,125.82758,3940
2026-08-10 12:30:00,ALFA,125.82758,125.948535,125.731167,125.874184,3762
2026-08-10 12:31:00,ALFA,125.874184,125.948104,125.796619,125.854989,3114
2026-08-10 12:32:00,ALFA,125.854989,125.941067,125.794941,125.879532,1026
2026-08-10 12:33:00,ALFA,125.879532,125.970976,125.806495,125.895004,1831
2026-08-10 12:34:00,ALFA,125.895004,125.992766,125.796932,125.860271,3329
2026-08-10 12:35:00,ALFA,125.860271,125.926939,125.610429,125.659396,746
2026-08-10 12:36:00,ALFA,125.659396,125.690354,125.657909,125.658711,2420
2026-08-10 12:37:00,ALFA,125.658711,125.707374,125.641038,125.706962,1883
2026-08-10 12:38:00,ALFA,125.706962,125.768095,125.627973,125.764535,1979
2026-08-10 12:39:00,ALFA,125.764535,125.879818,125.675823,125.860027,4525
2026-08-10 12:40:00,ALFA,125.860027,125.904079,125.816255,125.873793,614
2026-08-10 12:41:00,ALFA,125.873793,126.070362,125.820966,125.976675,378
2026-08-10 12:42:00,ALFA,125.976675,126.123691,125.976671,126.051836,166
2026-08-10 12:43:00,ALFA,126.051836,126.143961,125.991882,126.079388,1393
2026-08-10 12:44:00,ALFA,126.079388,126.189557,126.016432,126.124316,1854
2026-08-10 12:45:00,ALFA,126.124316,126.306849,126.120149,126.207214,4200
2026-08-10 12:46:00,ALFA,126.207214,126.230011,126.136677,126.142887,1238
2026-08-10 12:47:00,ALFA,126.142887,126.171414,126.0345,126.124389,2967
2026-08-10 12:48:00,ALFA,126.124389,126.224602,126.057669,126.138542,4871
2026-08-10 12:49:00,ALFA,126.138542,126.190705,126.003574,126.080257,968
2026-08-10 12:50:00,ALFA,126.080257,126.129278,125.976893,126.029949,1488
2026-08-10 12:51:00,ALFA,126.029949,126.031339,125.894416,125.974653,4544
2026-08-10 12:52:00,ALFA,125.974653,126.024423,125.946808,125.997928,2428
2026-08-10 12:53:00,ALFA,125.997928,126.100947,125.909746,126.054213,2407
2026-08-10 12:54:00,ALFA,126.054213,126.064926,125.942117,126.036078,3659
2026-08-10 12:55:00,ALFA,126.036078,126.047174,125.819876,125.903985,256
2026-08-10 12:56:00,ALFA,125.903985,125.966723,125.809177,125.879311,3346
2026-08-10 12:57:00,ALFA,125.879311,126.090929,125.852846,126.075814,775
2026-08-10 12:58:00,ALFA,126.075814,126.171414,126.038967,126.070845,2954
2026-08-10 12:59:00,ALFA,126.070845,126.122183,126.000419,126.081217,2241
2026-08-10 13:00:00,ALFA,126.081217,126.243335,126.039988,126.182525,4854
2026-08-10 13:01:00,ALFA,126.182525,126.23834,126.097943,126.128873,3071
2026-08-10 13:02:00,ALFA,126.128873,126.260056,126.127826,126.164897,3228
2026-08-10 13:03:00,ALFA,126.164897,126.298111,126.097617,126.279295,2955
2026-08-10 13:04:00,ALFA,126.279295,126.296554,126.089992,126.155119,237
2026-08-10 13:05:00,ALFA,126.155119,126.203285,126.058272,126.076073,4300
2026-08-10 13:06:00,ALFA,126.076073,126.214698,126.026357,126.20523,288
2026-08-10 13:07:00,ALFA,126.20523,126.247118,126.040551,126.11814,4964
2026-08-10 13:08:00,ALFA,126.11814,126.172052,126.023093,126.050283,3385
2026-08-10 13:09:00,ALFA,126.050283,126.13536,125.862909,125.931485,3995
2026-08-10 13:10:00,ALFA,125.931485,125.944362,125.848745,125.892068,4295
2026-08-10 13:11:00,ALFA,125.892068,125.900885,125.75183,125.838965,3263
2026-08-10 13:12:00,ALFA,125.838965,125.886711,125.701698,125.759857,1801
2026-08-10 13:13:00,ALFA,125.759857,125.879251,125.74599,125.865233,1767
2026-08-10 13:14:00,ALFA,125.865233,125.943764,125.805887,125.902414,4480
2026-08-10 13:15:00,ALFA,125.902414,125.932417,125.784644,125.870222,996
2026-08-10 13:16:00,ALFA,125.870222,126.043539,125.782936,126.030912,2069
2026-08-10 13:17:00,ALFA,126.030912,126.200598,125.936273,126.115103,2147
2026-08-10 13:18:00,ALFA,126.115103,126.211757,126.023064,126.071606,4463
2026-08-10 13:19:00,ALFA,126.071606,126.122589,125.962214,125.979732,3075
2026-08-10 13:20:00,ALFA,125.979732,126.057298,125.864167,125.961706,2887
2026-08-10 13:21:00,ALFA,125.961706,125.985146,125.832416,125.870975,4427
2026-08-10 13:22:00,ALFA,125.870975,125.962347,125.775056,125.841938,2072
2026-08-10 13:23:00,ALFA,125.841938,125.881345,125.664503,125.748834,2547
2026-08-10 13:24:00,ALFA,125.748834,125.866403,125.651895,125.804187,4016
2026-08-10 13:25:00,ALFA,125.804187,126.034718,125.781844,125.9375,4335
2026-08-10 13:26:00,ALFA,125.9375,125.99229,125.802348,125.891087,638
2026-08-10 13:27:00,ALFA,125.891087,125.975227,125.834438,125.9572,1679
2026-08-10 13:28:00,ALFA,125.9572,126.046441,125.865738,126.003903,2638
2026-08-10 13:29:00,ALFA,126.003903,126.008063,125.871435,125.883219,2931
2026-08-10 13:30:00,ALFA,125.883219,125.944055,125.814831,125.816151,1083
2026-08-10 13:31:00,ALFA,125.816151,125.885363,125.790614,125.817343,1513
2026-08-10 13:32:00,ALFA,125.817343,125.87653,125.605878,125.650872,3362
2026-08-10 13:33:00,ALFA,125.650872,125.733608,125.603228,125.690635,4504
2026-08-10 13:34:00,ALFA,125.690635,125.7875,125.619093,125.634729,3882
2026-08-10 13:35:00,ALFA,125.634729,125.739977,125.577698,125.666735,652
2026-08-10 13:36:00,ALFA,125.666735,125.694571,125.584995,125.620915,4952
2026-08-10 13:37:00,ALFA,125.620915,125.767529,125.593289,125.68008,1090
2026-08-10 13:38:00,ALFA,125.68008,125.713065,125.416572,125.494647,4193
2026-08-10 13:39:00,ALFA,125.494647,125.521594,125.464475,125.519039,3138
2026-08-10 13:40:00,ALFA,125.519039,125.538993,125.445007,125.475184,3211
2026-08-10 13:41:00,ALFA,125.475184,125.53963,125.393067,125.481035,4318
2026-08-10 13:42:00,ALFA,125.481035,125.728984,125.383393,125.707452,4420
2026-08-10 13:43:00,ALFA,125.707452,125.783644,125.627985,125.690272,678
2026-08-10 13:44:00,ALFA,125.690272,125.755392,125.687808,125.707733,3752
2026-08-10 13:45:00,ALFA,125.707733,125.836121,125.684051,125.813789,3743
2026-08-10 13:46:00,ALFA,125.813789,125.967234,125.810739,125.965782,4177
2026-08-10 13:47:00,ALFA,125.965782,126.009217,125.941669,125.980796,3340
2026-08-10 13:48:00,ALFA,125.980796,126.039544,125.937945,126.013536,4998
2026-08-10 13:49:00,ALFA,126.013536,126.0489,125.928931,125.945287,4056
2026-08-10 13:50:00,ALFA,125.945287,126.013043,125.881304,125.925417,1316
2026-08-10 13:51:00,ALFA,125.925417,125.997673,125.875422,125.93907,4360
2026-08-10 13:52:00,ALFA,125.93907,125.969592,125.881588,125.904815,1004
2026-08-10 13:53:00,ALFA,125.904815,125.971288,125.807659,125.915309,2598
2026-08-10 13:54:00,ALFA,125.915309,126.078832,125.845821,126.026319,4905
2026-08-10 13:55:00,ALFA,126.026319,126.196065,125.979936,126.125193,1486
2026-08-10 13:56:00,ALFA,126.125193,126.257033,126.113743,126.238423,3373
2026-08-10 13:57:00,ALFA,126.238423,126.268405,126.161635,126.183009,299
2026-08-10 13:58:00,ALFA,126.183009,126.243705,126.123585,126.146162,4156
2026-08-10 13:59:00,ALFA,126.146162,126.179188,126.121432,126.170712,3600
2026-08-10 14:00:00,ALFA,126.170712,126.194401,126.077003,126.184797,514
2026-08-10 14:01:00,ALFA,126.184797,126.271653,126.045358,126.119139,1769
2026-08-10 14:02:00,ALFA,126.119139,126.217461,125.934663,126.023265,4689
2026-08-10 14:03:00,ALFA,126.023265,126.048597,125.92182,125.993867,167
2026-08-10 14:04:00,ALFA,125.993867,126.025703,125.952723,125.986244,4303
2026-08-10 14:05:00,ALFA,125.986244,126.138392,125.966951,126.051184,2958
2026-08-10 14:06:00,ALFA,126.051184,126.126554,126.009788,126.012483,2136
2026-08-10 14:07:00,ALFA,126.012483,126.134414,125.9676,126.113001,1936
2026-08-10 14:08:00,ALFA,126.113001,126.189024,126.049615,126.157908,1543
2026-08-10 14:09:00,ALFA,126.157908,126.19955,126.1014,126.163538,2315
2026-08-10 14:10:00,ALFA,126.163538,126.248314,125.965262,126.010415,4185
2026-08-10 14:11:00,ALFA,126.010415,126.032707,125.856209,125.936488,3098
2026-08-10 14:12:00,ALFA,125.936488,125.97541,125.83884,125.937958,1497
2026-08-10 14:13:00,ALFA,125.937958,126.04777,125.934409,125.952081,1918
2026-08-10 14:14:00,ALFA,125.952081,125.981946,125.724409,125.80934,762
2026-08-10 14:15:00,ALFA,125.80934,126.076532,125.771806,125.990352,1080
2026-08-10 14:16:00,ALFA,125.990352,126.056507,125.693978,125.729398,2883
2026-08-10 14:17:00,ALFA,125.729398,125.967854,125.634592,125.86755,561
2026-08-10 14:18:00,ALFA,125.86755,125.90005,125.858761,125.895514,144
2026-08-10 14:19:00,ALFA,125.895514,125.981531,125.823514,125.836897,282
2026-08-10 14:20:00,ALFA,125.836897,125.979481,125.828302,125.91341,2944
2026-08-10 14:21:00,ALFA,125.91341,126.063189,125.847895,125.964505,4716
2026-08-10 14:22:00,ALFA,125.964505,126.135999,125.908548,126.047157,1541
2026-08-10 14:23:00,ALFA,126.047157,126.072399,126.015029,126.050846,3241
2026-08-10 14:24:00,ALFA,126.050846,126.181044,125.964732,126.090998,3093
2026-08-10 14:25:00,ALFA,126.090998,126.135076,126.039212,126.101792,2077
2026-08-10 14:26:00,ALFA,126.101792,126.149488,125.877458,125.906921,4563
2026-08-10 14:27:00,ALFA,125.906921,126.006825,125.822446,125.95799,3631
2026-08-10 14:28:00,ALFA,125.95799,126.066896,125.919192,126.030774,4032
2026-08-10 14:29:00,ALFA,126.030774,126.141456,126.008843,126.050511,4058
2026-08-10 14:30:00,ALFA,126.050511,126.121643,126.00641,126.088652,3311
2026-08-10 14:31:00,ALFA,126.088652,126.23675,126.022963,126.151221,4335
2026-08-10 14:32:00,ALFA,126.151221,126.21324,126.097066,126.13697,187
2026-08-10 14:33:00,ALFA,126.13697,126.201046,126.064815,126.12356,4649
2026-08-10 14:34:00,ALFA,126.12356,126.139734,126.065782,126.106686,1436
2026-08-10 14:35:00,ALFA,126.106686,126.107151,126.068972,126.082088,4115
2026-08-10 14:36:00,ALFA,126.082088,126.163175,126.021709,126.079485,4943
2026-08-10 14:37:00,ALFA,126.079485,126.173626,125.948068,126.044011,765
2026-08-10 14:38:00,ALFA,126.044011,126.072497,125.987457,126.065521,1269
2026-08-10 14:39:00,ALFA,126.065521,126.107342,125.999265,126.079649,1382
2026-08-10 14:40:00,ALFA,126.079649,126.124305,125.994919,126.106223,4317
2026-08-10 14:41:00,ALFA,126.106223,126.129331,125.825322,125.923528,4372
2026-08-10 14:42:00,ALFA,125.923528,125.998314,125.719548,125.748311,3129
2026-08-10 14:43:00,ALFA,125.748311,125.822673,125.55186,125.63611,500
2026-08-10 14:44:00,ALFA,125.63611,125.727334,125.588161,125.639424,2219
2026-08-10 14:45:00,ALFA,125.639424,125.657871,125.559003,125.598219,2038
2026-08-10 14:46:00,ALFA,125.598219,125.752882,125.562164,125.665725,2341
2026-08-10 14:47:00,ALFA,125.665725,125.769703,125.660839,125.767159,3973
2026-08-10 14:48:00,ALFA,125.767159,125.864358,125.712808,125.743558,2016
2026-08-10 14:49:00,ALFA,125.743558,125.824932,125.654844,125.77104,528
2026-08-10 14:50:00,ALFA,125.77104,125.828751,125.768487,125.826619,1357
2026-08-10 14:51:00,ALFA,125.826619,125.903362,125.812434,125.8591,3751
2026-08-10 14:52:00,ALFA,125.8591,125.951317,125.777251,125.874242,115
2026-08-10 14:53:00,ALFA,125.874242,125.926768,125.869592,125.895273,2883
2026-08-10 14:54:00,ALFA,125.895273,125.927012,125.659486,125.750698,2026
2026-08-10 14:55:00,ALFA,125.750698,125.757118,125.623313,125.697045,4119
2026-08-10 14:56:00,ALFA,125.697045,125.743351,125.637975,125.65776,2604
2026-08-10 14:57:00,ALFA,125.65776,125.829505,125.626597,125.805073,1589
2026-08-10 14:58:00,ALFA,125.805073,125.899266,125.712839,125.821752,3600
2026-08-10 14:59:00,ALFA,125.821752,125.975298,125.734666,125.899124,1587
2026-08-10 15:00:00,ALFA,125.899124,125.96655,125.831719,125.949004,1332
2026-08-10 15:01:00,ALFA,125.949004,125.977946,125.771612,125.823922,2561
2026-08-10 15:02:00,ALFA,125.823922,125.874101,125.763632,125.829728,2548
2026-08-10 15:03:00,ALFA,125.829728,125.892188,125.486053,125.55181,2700
2026-08-10 15:04:00,ALFA,125.55181,125.636983,125.533009,125.556332,2011
2026-08-10 15:05:00,ALFA,125.556332,125.597977,125.474347,125.569361,1695
2026-08-10 15:06:00,ALFA,125.569361,125.695759,125.563457,125.654193,795
2026-08-10 15:07:00,ALFA,125.654193,125.742424,125.515082,125.607579,2557
2026-08-10 15:08:00,ALFA,125.607579,125.640561,125.467966,125.527461,3434
2026-08-10 15:09:00,ALFA,125.527461,125.561256,125.420312,125.425034,1361
2026-08-10 15:10:00,ALFA,125.425034,125.496018,125.314585,125.361781,3628
